kline_open_time,open_price,high_price,low_price,close_price
2022-12-26 04:00:00,16894.54,16924.0,16865.67,16877.15
2022-12-26 05:00:00,16877.15,16890.98,16852.5,16853.3
2022-12-26 06:00:00,16853.3,16868.63,16848.16,16853.88
2022-12-26 07:00:00,16853.88,16856.0,16835.0,16843.65
2022-12-26 08:00:00,16843.76,16847.02,16818.0,16839.35
2022-12-26 09:00:00,16839.35,16852.94,16832.16,16832.98
2022-12-26 10:00:00,16832.98,16865.62,16828.58,16847.65
2022-12-26 11:00:00,16847.65,16873.15,16844.56,16864.04
2022-12-26 12:00:00,16864.64,16868.34,16850.27,16858.93
2022-12-26 13:00:00,16858.65,16860.66,16831.85,16838.13
2022-12-26 14:00:00,16838.13,16845.5,16826.13,16832.9
2022-12-26 15:00:00,16833.12,16838.19,16791.0,16809.51
2022-12-26 16:00:00,16809.51,16842.71,16798.38,16839.47
2022-12-26 17:00:00,16839.03,16845.22,16827.03,16835.33
2022-12-26 18:00:00,16835.34,16844.09,16813.95,16819.57
2022-12-26 19:00:00,16819.57,16862.23,16815.71,16841.0
2022-12-26 20:00:00,16841.0,16848.4,16834.16,16842.58
2022-12-26 21:00:00,16842.26,16852.61,16822.71,16833.38
2022-12-26 22:00:00,16833.38,16849.56,16831.48,16838.7
2022-12-26 23:00:00,16838.7,16944.52,16817.82,16919.39
2022-12-27 00:00:00,16919.39,16972.83,16839.0,16870.39
2022-12-27 01:00:00,16870.86,16890.08,16851.78,16865.6
2022-12-27 02:00:00,16865.6,16891.68,16865.51,16880.19
2022-12-27 03:00:00,16880.04,16884.87,16856.4,16876.51
2022-12-27 04:00:00,16876.82,16894.57,16868.29,16891.26
2022-12-27 05:00:00,16891.27,16897.0,16868.86,16872.11
2022-12-27 06:00:00,16872.1,16891.99,16858.75,16890.0
2022-12-27 07:00:00,16890.0,16891.0,16853.52,16869.19
2022-12-27 08:00:00,16869.68,16874.06,16830.75,16849.22
2022-12-27 09:00:00,16849.79,16882.03,16839.65,16876.95
2022-12-27 10:00:00,16876.95,16878.95,16850.55,16859.25
2022-12-27 11:00:00,16858.94,16862.61,16806.57,16832.4
2022-12-27 12:00:00,16832.01,16839.0,16798.0,16812.0
2022-12-27 13:00:00,16812.0,16838.21,16801.91,16819.8
2022-12-27 14:00:00,16819.44,16830.66,16733.21,16772.25
2022-12-27 15:00:00,16771.85,16839.49,16745.35,16799.78
2022-12-27 16:00:00,16799.92,16804.98,16757.75,16777.2
2022-12-27 17:00:00,16777.2,16784.33,16620.04,16679.7
2022-12-27 18:00:00,16680.28,16683.67,16613.16,16636.46
2022-12-27 19:00:00,16636.46,16691.63,16592.37,16690.75
2022-12-27 20:00:00,16690.75,16697.52,16656.72,16666.46
2022-12-27 21:00:00,16666.46,16716.93,16651.03,16703.55
2022-12-27 22:00:00,16702.83,16708.8,16686.39,16690.96
2022-12-27 23:00:00,16690.96,16723.24,16684.82,16706.36
2022-12-28 00:00:00,16706.06,16724.69,16667.28,16686.23
2022-12-28 01:00:00,16686.23,16755.2,16649.99,16695.55
2022-12-28 02:00:00,16695.55,16713.41,16677.42,16683.81
2022-12-28 03:00:00,16683.81,16694.68,16559.79,16650.65
2022-12-28 04:00:00,16650.65,16678.85,16641.25,16660.44
2022-12-28 05:00:00,16660.15,16668.0,16585.71,16602.98
2022-12-28 06:00:00,16603.96,16622.09,16592.18,16612.64
2022-12-28 07:00:00,16612.21,16655.17,16610.99,16647.16
2022-12-28 08:00:00,16647.16,16666.58,16632.0,16643.65
2022-12-28 09:00:00,16643.66,16681.0,16632.0,16659.0
2022-12-28 10:00:00,16659.0,16682.0,16646.05,16665.33
2022-12-28 11:00:00,16664.88,16689.3,16659.85,16678.98
2022-12-28 12:00:00,16678.52,16687.57,16651.54,16655.69
2022-12-28 13:00:00,16655.7,16664.97,16640.67,16652.02
2022-12-28 14:00:00,16652.02,16767.31,16627.94,16739.01
2022-12-28 15:00:00,16739.66,16785.19,16569.94,16578.52
2022-12-28 16:00:00,16578.02,16627.92,16563.63,16608.23
2022-12-28 17:00:00,16607.86,16658.9,16590.37,16640.45
2022-12-28 18:00:00,16640.02,16668.0,16617.21,16632.92
2022-12-28 19:00:00,16633.18,16647.1,16591.38,16595.92
2022-12-28 20:00:00,16595.43,16615.67,16578.57,16596.0
2022-12-28 21:00:00,16596.9,16598.42,16465.33,16527.88
2022-12-28 22:00:00,16527.88,16542.41,16475.98,16518.03
2022-12-28 23:00:00,16518.03,16560.64,16511.16,16547.31
2022-12-29 00:00:00,16547.32,16594.0,16540.65,16583.19
2022-12-29 01:00:00,16583.19,16586.92,16544.0,16548.53
2022-12-29 02:00:00,16548.53,16555.0,16488.91,16540.93
2022-12-29 03:00:00,16540.93,16563.49,16534.62,16558.33
2022-12-29 04:00:00,16558.33,16583.87,16539.85,16572.23
2022-12-29 05:00:00,16572.67,16582.79,16556.71,16576.59
2022-12-29 06:00:00,16577.21,16582.38,16558.0,16564.49
2022-12-29 07:00:00,16564.6,16572.71,16534.04,16556.37
2022-12-29 08:00:00,16556.37,16567.36,16517.54,16530.88
2022-12-29 09:00:00,16530.16,16630.0,16529.84,16591.59
2022-12-29 10:00:00,16591.59,16610.75,16578.49,16604.78
2022-12-29 11:00:00,16604.78,16622.06,16588.16,16598.7
2022-12-29 12:00:00,16598.7,16623.72,16590.64,16616.87
2022-12-29 13:00:00,16616.79,16651.48,16593.51,16616.84
2022-12-29 14:00:00,16616.84,16663.77,16601.89,16629.53
2022-12-29 15:00:00,16630.12,16664.41,16607.98,16616.6
2022-12-29 16:00:00,16616.6,16654.54,16606.44,16632.06
2022-12-29 17:00:00,16632.06,16639.16,16595.5,16616.47
2022-12-29 18:00:00,16616.06,16636.72,16603.04,16633.73
2022-12-29 19:00:00,16633.73,16642.08,16590.82,16612.4
2022-12-29 20:00:00,16612.4,16618.63,16555.57,16599.24
2022-12-29 21:00:00,16599.24,16614.88,16590.76,16599.54
2022-12-29 22:00:00,16599.53,16639.0,16595.09,16619.56
2022-12-29 23:00:00,16619.56,16654.51,16612.39,16633.47
2022-12-30 00:00:00,16633.47,16648.77,16617.74,16629.52
2022-12-30 01:00:00,16629.52,16635.81,16601.24,16608.63
2022-12-30 02:00:00,16608.63,16624.4,16579.75,16604.06
2022-12-30 03:00:00,16603.63,16615.55,16582.95,16599.08
2022-12-30 04:00:00,16598.79,16615.35,16590.86,16613.79
2022-12-30 05:00:00,16613.94,16614.54,16517.09,16554.39
2022-12-30 06:00:00,16554.39,16574.66,16534.52,16544.94
2022-12-30 07:00:00,16545.55,16546.38,16429.0,16474.93
2022-12-30 08:00:00,16475.1,16510.09,16458.25,16500.24
2022-12-30 09:00:00,16500.24,16531.1,16497.31,16517.21
2022-12-30 10:00:00,16517.55,16530.64,16485.51,16488.71
2022-12-30 11:00:00,16488.87,16518.3,16484.0,16496.27
2022-12-30 12:00:00,16495.96,16507.92,16472.31,16494.58
2022-12-30 13:00:00,16494.14,16505.95,16457.63,16465.88
2022-12-30 14:00:00,16465.87,16500.44,16333.0,16413.4
2022-12-30 15:00:00,16414.18,16580.7,16400.4,16555.26
2022-12-30 16:00:00,16555.26,16577.0,16515.45,16545.86
2022-12-30 17:00:00,16545.86,16551.4,16517.08,16533.12
2022-12-30 18:00:00,16533.77,16574.61,16518.81,16565.77
2022-12-30 19:00:00,16565.77,16570.53,16523.81,16525.37
2022-12-30 20:00:00,16525.91,16571.51,16523.91,16568.69
2022-12-30 21:00:00,16569.36,16677.35,16568.31,16585.06
2022-12-30 22:00:00,16585.06,16597.0,16577.57,16583.27
2022-12-30 23:00:00,16582.81,16618.75,16568.0,16607.48
2022-12-31 00:00:00,16607.48,16616.37,16578.0,16580.32
2022-12-31 01:00:00,16580.32,16583.69,16562.36,16568.24
2022-12-31 02:00:00,16568.23,16579.79,16560.47,16575.94
2022-12-31 03:00:00,16576.18,16577.38,16550.01,16552.46
2022-12-31 04:00:00,16552.46,16555.59,16541.75,16551.89
2022-12-31 05:00:00,16551.89,16566.37,16531.0,16538.76
2022-12-31 06:00:00,16538.29,16556.67,16534.03,16546.71
2022-12-31 07:00:00,16546.43,16568.12,16542.36,16565.09
2022-12-31 08:00:00,16564.81,16583.9,16549.0,16554.05
2022-12-31 09:00:00,16554.05,16557.98,16540.01,16544.26
2022-12-31 10:00:00,16543.79,16573.8,16543.0,16566.03
2022-12-31 11:00:00,16565.74,16580.41,16563.3,16567.15
2022-12-31 12:00:00,16567.52,16582.36,16547.12,16575.44
2022-12-31 13:00:00,16575.07,16606.84,16572.01,16600.89
2022-12-31 14:00:00,16600.89,16644.09,16580.7,16586.43
2022-12-31 15:00:00,16586.43,16625.79,16585.51,16590.1
2022-12-31 16:00:00,16590.1,16613.3,16581.24,16600.39
2022-12-31 17:00:00,16600.93,16604.37,16571.01,16582.08
2022-12-31 18:00:00,16581.45,16589.36,16571.8,16577.79
2022-12-31 19:00:00,16577.78,16590.06,16565.1,16570.14
2022-12-31 20:00:00,16570.14,16574.97,16564.09,16568.6
2022-12-31 21:00:00,16568.19,16571.64,16544.12,16548.28
2022-12-31 22:00:00,16548.28,16567.49,16470.0,16520.81
2022-12-31 23:00:00,16520.28,16551.24,16487.74,16542.4
2023-01-01 00:00:00,16541.77,16545.7,16508.39,16529.67
2023-01-01 01:00:00,16529.59,16556.8,16525.78,16551.47
2023-01-01 02:00:00,16551.47,16559.77,16538.14,16548.19
2023-01-01 03:00:00,16548.19,16548.19,16518.21,16533.04
2023-01-01 04:00:00,16533.04,16535.97,16511.92,16521.85
2023-01-01 05:00:00,16522.22,16534.98,16512.3,16530.71
2023-01-01 06:00:00,16530.71,16550.0,16528.81,16539.79
2023-01-01 07:00:00,16539.79,16544.57,16499.01,16526.19
2023-01-01 08:00:00,16525.7,16534.03,16508.45,16513.34
2023-01-01 09:00:00,16513.33,16542.49,16505.2,16537.88
2023-01-01 10:00:00,16538.32,16548.71,16533.42,16548.34
2023-01-01 11:00:00,16547.98,16557.0,16540.2,16556.66
2023-01-01 12:00:00,16556.66,16572.94,16548.58,16560.93
2023-01-01 13:00:00,16561.29,16567.26,16539.05,16548.04
2023-01-01 14:00:00,16547.61,16558.56,16540.85,16542.94
2023-01-01 15:00:00,16542.94,16559.99,16533.68,16558.73
2023-01-01 16:00:00,16558.73,16584.66,16558.0,16565.14
2023-01-01 17:00:00,16565.13,16596.64,16562.51,16578.85
2023-01-01 18:00:00,16579.25,16603.89,16578.85,16591.88
2023-01-01 19:00:00,16591.35,16623.65,16591.34,16603.08
2023-01-01 20:00:00,16603.53,16628.0,16600.55,16604.51
2023-01-01 21:00:00,16604.51,16608.83,16592.63,16606.68
2023-01-01 22:00:00,16607.02,16613.85,16586.24,16602.12
2023-01-01 23:00:00,16602.39,16625.0,16600.8,16616.75
2023-01-02 00:00:00,16617.17,16629.05,16581.25,16588.35
2023-01-02 01:00:00,16587.97,16589.2,16548.7,16565.04
2023-01-02 02:00:00,16565.03,16595.92,16555.0,16587.85
2023-01-02 03:00:00,16587.99,16707.25,16581.8,16661.94
2023-01-02 04:00:00,16662.38,16674.84,16629.29,16639.44
2023-01-02 05:00:00,16639.74,16662.94,16619.44,16647.58
2023-01-02 06:00:00,16648.37,16663.27,16635.93,16641.1
2023-01-02 07:00:00,16641.1,16769.51,16637.44,16721.28
2023-01-02 08:00:00,16721.27,16772.01,16707.52,16733.71
2023-01-02 09:00:00,16733.71,16745.68,16710.54,16717.5
2023-01-02 10:00:00,16717.5,16762.86,16708.68,16727.95
2023-01-02 11:00:00,16727.72,16741.72,16704.07,16735.11
2023-01-02 12:00:00,16735.51,16746.29,16719.3,16721.54
2023-01-02 13:00:00,16721.96,16725.6,16685.0,16694.78
2023-01-02 14:00:00,16695.12,16710.41,16669.15,16698.69
2023-01-02 15:00:00,16698.69,16750.0,16692.01,16734.66
2023-01-02 16:00:00,16734.66,16739.64,16708.23,16710.88
2023-01-02 17:00:00,16710.69,16723.0,16707.12,16715.42
2023-01-02 18:00:00,16715.42,16731.71,16707.47,16723.81
2023-01-02 19:00:00,16723.64,16738.22,16715.88,16737.56
2023-01-02 20:00:00,16737.56,16738.23,16709.29,16728.52
2023-01-02 21:00:00,16728.52,16799.23,16718.41,16757.76
2023-01-02 22:00:00,16757.76,16763.78,16690.18,16698.4
2023-01-02 23:00:00,16698.4,16722.98,16660.51,16672.87
2023-01-03 00:00:00,16672.78,16706.14,16647.81,16695.59
2023-01-03 01:00:00,16695.59,16696.04,16651.42,16677.6
2023-01-03 02:00:00,16677.6,16688.53,16671.6,16674.03
2023-01-03 03:00:00,16674.04,16700.28,16666.91,16691.81
2023-01-03 04:00:00,16691.81,16699.63,16681.79,16685.64
2023-01-03 05:00:00,16685.21,16727.72,16683.31,16725.5
2023-01-03 06:00:00,16725.5,16778.4,16722.31,16727.58
2023-01-03 07:00:00,16727.58,16732.64,16707.57,16729.74
2023-01-03 08:00:00,16730.15,16735.84,16698.15,16715.22
2023-01-03 09:00:00,16714.77,16766.0,16714.0,16741.31
2023-01-03 10:00:00,16741.22,16749.1,16721.89,16724.32
2023-01-03 11:00:00,16724.0,16737.58,16709.87,16721.03
2023-01-03 12:00:00,16721.42,16728.02,16703.0,16710.85
2023-01-03 13:00:00,16710.85,16739.93,16709.41,16725.53
2023-01-03 14:00:00,16725.53,16773.0,16631.95,16661.23
2023-01-03 15:00:00,16662.08,16683.45,16617.79,16676.94
2023-01-03 16:00:00,16677.54,16688.2,16611.3,16622.58
2023-01-03 17:00:00,16621.93,16644.0,16605.28,16633.65
2023-01-03 18:00:00,16633.15,16653.53,16626.8,16645.08
2023-01-03 19:00:00,16644.51,16657.54,16622.41,16643.37
2023-01-03 20:00:00,16643.77,16680.44,16640.4,16661.37
2023-01-03 21:00:00,16661.37,16685.73,16658.36,16664.63
2023-01-03 22:00:00,16664.44,16680.37,16647.71,16677.11
2023-01-03 23:00:00,16677.11,16695.0,16667.16,16675.18
2023-01-04 00:00:00,16675.65,16677.15,16652.66,16660.53
2023-01-04 01:00:00,16660.53,16737.23,16657.68,16701.97
2023-01-04 02:00:00,16701.63,16754.52,16701.5,16736.52
2023-01-04 03:00:00,16736.52,16877.65,16736.39,16862.02
2023-01-04 04:00:00,16862.61,16910.98,16849.44,16860.5
2023-01-04 05:00:00,16861.05,16867.22,16840.36,16857.57
2023-01-04 06:00:00,16857.57,16880.0,16849.31,16878.18
2023-01-04 07:00:00,16878.87,16891.27,16850.0,16869.44
2023-01-04 08:00:00,16869.49,16919.0,16833.5,16864.95
2023-01-04 09:00:00,16864.51,16869.7,16831.13,16844.91
2023-01-04 10:00:00,16844.69,16848.06,16832.1,16844.92
2023-01-04 11:00:00,16845.3,16854.24,16834.42,16835.35
2023-01-04 12:00:00,16835.35,16846.95,16804.08,16812.19
2023-01-04 13:00:00,16812.57,16837.34,16808.55,16828.2
2023-01-04 14:00:00,16828.4,16863.09,16795.24,16830.12
2023-01-04 15:00:00,16830.12,16858.51,16765.3,16854.05
2023-01-04 16:00:00,16853.55,16897.0,16829.0,16858.85
2023-01-04 17:00:00,16858.85,16940.0,16849.5,16893.24
2023-01-04 18:00:00,16892.98,16985.91,16872.07,16948.04
2023-01-04 19:00:00,16948.04,16991.87,16787.85,16842.36
2023-01-04 20:00:00,16842.32,16852.23,16777.0,16806.49
2023-01-04 21:00:00,16806.49,16832.73,16793.73,16826.81
2023-01-04 22:00:00,16827.21,16853.71,16814.93,16826.68
2023-01-04 23:00:00,16826.72,16869.56,16815.54,16850.36
2023-01-05 00:00:00,16850.36,16878.18,16827.24,16828.45
2023-01-05 01:00:00,16828.09,16849.99,16807.72,16832.9
2023-01-05 02:00:00,16833.37,16844.44,16823.3,16836.8
2023-01-05 03:00:00,16836.8,16838.57,16818.86,16827.71
2023-01-05 04:00:00,16827.71,16842.85,16821.21,16836.41
2023-01-05 05:00:00,16836.41,16849.37,16835.04,16844.12
2023-01-05 06:00:00,16844.12,16845.8,16812.56,16817.13
2023-01-05 07:00:00,16817.34,16824.4,16789.87,16823.64
2023-01-05 08:00:00,16823.05,16829.99,16792.85,16807.53
2023-01-05 09:00:00,16807.74,16814.23,16780.75,16807.12
2023-01-05 10:00:00,16807.22,16837.59,16803.49,16825.08
2023-01-05 11:00:00,16825.36,16839.0,16814.71,16833.6
2023-01-05 12:00:00,16833.6,16834.7,16816.68,16822.13
2023-01-05 13:00:00,16822.13,16832.54,16777.86,16780.25
2023-01-05 14:00:00,16780.79,16837.0,16753.0,16829.59
2023-01-05 15:00:00,16830.28,16879.82,16823.1,16842.94
2023-01-05 16:00:00,16842.94,16865.21,16823.22,16838.28
2023-01-05 17:00:00,16837.96,16846.88,16811.82,16814.48
2023-01-05 18:00:00,16814.18,16847.59,16800.5,16841.93
2023-01-05 19:00:00,16841.94,16875.5,16826.67,16863.85
2023-01-05 20:00:00,16864.29,16873.52,16846.63,16859.02
2023-01-05 21:00:00,16859.02,16864.84,16834.17,16848.51
2023-01-05 22:00:00,16848.51,16857.96,16832.34,16837.85
2023-01-05 23:00:00,16838.09,16847.88,16818.91,16831.85
2023-01-06 00:00:00,16831.85,16872.57,16825.85,16859.78
2023-01-06 01:00:00,16859.44,16863.16,16820.18,16827.8
2023-01-06 02:00:00,16827.45,16839.79,16802.01,16837.06
2023-01-06 03:00:00,16836.65,16842.03,16826.46,16833.56
2023-01-06 04:00:00,16833.56,16837.87,16805.31,16822.99
2023-01-06 05:00:00,16823.24,16823.63,16792.12,16810.18
2023-01-06 06:00:00,16809.74,16816.45,16779.96,16786.86
2023-01-06 07:00:00,16786.6,16802.87,16780.15,16794.06
2023-01-06 08:00:00,16794.33,16812.22,16791.47,16802.11
2023-01-06 09:00:00,16802.11,16802.27,16762.5,16787.1
2023-01-06 10:00:00,16787.1,16802.98,16760.0,16767.06
2023-01-06 11:00:00,16767.15,16772.78,16709.88,16738.22
2023-01-06 12:00:00,16738.74,16749.0,16717.66,16731.02
2023-01-06 13:00:00,16730.65,16817.0,16679.0,16774.19
2023-01-06 14:00:00,16774.19,16791.49,16720.0,16748.82
2023-01-06 15:00:00,16748.82,16849.0,16748.26,16840.82
2023-01-06 16:00:00,16840.1,16854.0,16805.04,16827.21
2023-01-06 17:00:00,16827.21,16845.78,16811.63,16821.27
2023-01-06 18:00:00,16821.58,16864.15,16821.12,16850.45
2023-01-06 19:00:00,16850.64,16965.41,16845.0,16939.91
2023-01-06 20:00:00,16940.41,17041.0,16886.21,16897.48
2023-01-06 21:00:00,16897.96,16952.7,16889.27,16931.27
2023-01-06 22:00:00,16931.27,16967.41,16930.68,16958.35
2023-01-06 23:00:00,16958.35,16980.0,16942.1,16950.65
2023-01-07 00:00:00,16950.31,16979.38,16930.46,16978.18
2023-01-07 01:00:00,16978.15,16981.91,16944.15,16950.02
2023-01-07 02:00:00,16950.02,16956.11,16936.26,16944.24
2023-01-07 03:00:00,16943.93,16958.06,16936.58,16952.46
2023-01-07 04:00:00,16952.73,16954.45,16936.04,16938.27
2023-01-07 05:00:00,16937.85,16942.06,16932.37,16934.28
2023-01-07 06:00:00,16934.02,16936.89,16922.14,16933.29
2023-01-07 07:00:00,16933.56,16948.78,16931.94,16948.09
2023-01-07 08:00:00,16948.18,16954.95,16926.99,16929.76
2023-01-07 09:00:00,16929.58,16933.95,16921.44,16928.51
2023-01-07 10:00:00,16928.78,16930.56,16912.18,16922.51
2023-01-07 11:00:00,16922.51,16925.9,16908.07,16918.3
2023-01-07 12:00:00,16918.3,16920.07,16908.0,16916.14
2023-01-07 13:00:00,16916.14,16936.58,16914.14,16919.34
2023-01-07 14:00:00,16919.34,16947.7,16908.6,16937.92
2023-01-07 15:00:00,16937.63,16947.64,16934.35,16940.42
2023-01-07 16:00:00,16940.6,16940.61,16916.0,16922.79
2023-01-07 17:00:00,16922.79,16935.87,16918.85,16928.85
2023-01-07 18:00:00,16928.85,16940.0,16928.22,16938.12
2023-01-07 19:00:00,16938.12,16946.13,16935.23,16944.05
2023-01-07 20:00:00,16944.05,16951.92,16937.04,16945.77
2023-01-07 21:00:00,16945.44,16950.25,16937.0,16939.31
2023-01-07 22:00:00,16939.06,16941.69,16929.46,16936.31
2023-01-07 23:00:00,16936.31,16948.04,16931.05,16943.57
2023-01-08 00:00:00,16943.83,16955.0,16911.0,16926.66
2023-01-08 01:00:00,16926.66,16936.0,16915.25,16929.82
2023-01-08 02:00:00,16929.82,16934.0,16919.07,16931.18
2023-01-08 03:00:00,16931.46,16944.62,16926.17,16944.02
2023-01-08 04:00:00,16944.02,16944.99,16934.4,16934.75
2023-01-08 05:00:00,16934.95,16944.21,16933.54,16943.73
2023-01-08 06:00:00,16943.73,16951.97,16933.26,16950.92
2023-01-08 07:00:00,16950.92,16957.12,16943.16,16953.77
2023-01-08 08:00:00,16953.77,16956.01,16940.01,16946.07
2023-01-08 09:00:00,16945.91,16967.67,16925.05,16935.6
2023-01-08 10:00:00,16935.6,16940.0,16933.14,16936.41
2023-01-08 11:00:00,16936.41,16954.0,16926.3,16927.42
2023-01-08 12:00:00,16927.42,16932.51,16921.4,16923.75
2023-01-08 13:00:00,16924.01,16938.49,16920.37,16933.03
2023-01-08 14:00:00,16933.32,16954.3,16931.25,16952.44
2023-01-08 15:00:00,16952.44,17019.79,16938.0,17000.43
2023-01-08 16:00:00,17000.43,17022.08,16916.1,16936.87
2023-01-08 17:00:00,16936.87,16952.03,16920.3,16928.5
2023-01-08 18:00:00,16928.89,16936.49,16919.94,16929.84
2023-01-08 19:00:00,16930.03,16939.45,16923.84,16927.25
2023-01-08 20:00:00,16927.25,16982.43,16924.41,16966.67
2023-01-08 21:00:00,16966.95,16988.02,16945.5,16957.46
2023-01-08 22:00:00,16957.28,16976.53,16952.67,16963.14
2023-01-08 23:00:00,16963.27,17176.99,16962.95,17127.83
2023-01-09 00:00:00,17127.83,17199.0,17104.66,17184.51
2023-01-09 01:00:00,17185.28,17230.0,17145.52,17175.02
2023-01-09 02:00:00,17175.02,17252.6,17161.7,17191.47
2023-01-09 03:00:00,17191.47,17217.34,17176.72,17197.0
2023-01-09 04:00:00,17197.0,17253.19,17194.32,17226.49
2023-01-09 05:00:00,17227.11,17262.56,17200.6,17205.95
2023-01-09 06:00:00,17205.95,17220.59,17180.0,17189.24
2023-01-09 07:00:00,17189.25,17215.48,17183.92,17198.48
2023-01-09 08:00:00,17198.01,17240.0,17186.95,17191.68
2023-01-09 09:00:00,17191.68,17270.0,17189.53,17238.38
2023-01-09 10:00:00,17238.38,17285.48,17235.59,17264.5
2023-01-09 11:00:00,17264.1,17278.87,17236.21,17238.93
2023-01-09 12:00:00,17239.47,17254.97,17228.85,17249.06
2023-01-09 13:00:00,17249.4,17295.55,17190.74,17226.9
2023-01-09 14:00:00,17227.3,17276.13,17206.98,17264.25
2023-01-09 15:00:00,17263.67,17335.35,17228.67,17268.49
2023-01-09 16:00:00,17268.49,17357.7,17268.02,17327.84
2023-01-09 17:00:00,17328.25,17375.77,17316.43,17356.96
2023-01-09 18:00:00,17356.57,17398.8,17323.71,17350.71
2023-01-09 19:00:00,17351.1,17352.68,17293.34,17293.69
2023-01-09 20:00:00,17294.19,17313.3,17177.87,17221.29
2023-01-09 21:00:00,17221.29,17246.26,17165.04,17182.48
2023-01-09 22:00:00,17182.36,17222.32,17167.35,17204.83
2023-01-09 23:00:00,17204.83,17205.57,17128.0,17178.26
2023-01-10 00:00:00,17179.04,17220.29,17178.19,17219.19
2023-01-10 01:00:00,17219.19,17235.0,17188.31,17194.39
2023-01-10 02:00:00,17193.97,17215.0,17146.34,17185.94
2023-01-10 03:00:00,17185.73,17208.17,17172.47,17205.72
2023-01-10 04:00:00,17205.31,17222.5,17196.04,17221.68
2023-01-10 05:00:00,17222.05,17233.91,17207.05,17228.77
2023-01-10 06:00:00,17228.66,17233.5,17189.15,17203.95
2023-01-10 07:00:00,17203.95,17211.0,17192.0,17203.2
2023-01-10 08:00:00,17203.2,17270.69,17187.73,17256.34
2023-01-10 09:00:00,17256.34,17277.87,17242.12,17247.71
2023-01-10 10:00:00,17247.71,17276.6,17233.48,17271.02
2023-01-10 11:00:00,17271.02,17286.02,17250.95,17252.89
2023-01-10 12:00:00,17252.89,17257.19,17218.44,17224.15
2023-01-10 13:00:00,17224.15,17255.55,17212.14,17246.05
2023-01-10 14:00:00,17246.45,17326.07,17220.0,17286.59
2023-01-10 15:00:00,17287.01,17375.0,17271.38,17327.7
2023-01-10 16:00:00,17327.7,17341.97,17282.0,17302.15
2023-01-10 17:00:00,17302.55,17339.29,17287.11,17325.97
2023-01-10 18:00:00,17325.61,17443.95,17323.02,17433.95
2023-01-10 19:00:00,17433.7,17456.07,17398.28,17432.85
2023-01-10 20:00:00,17432.85,17495.69,17405.3,17477.15
2023-01-10 21:00:00,17477.95,17499.0,17448.75,17463.56
2023-01-10 22:00:00,17463.86,17464.56,17418.98,17428.08
2023-01-10 23:00:00,17428.08,17444.97,17403.73,17440.66
2023-01-11 00:00:00,17440.64,17502.83,17428.37,17466.02
2023-01-11 01:00:00,17466.02,17510.0,17436.03,17458.05
2023-01-11 02:00:00,17458.49,17462.7,17383.08,17388.2
2023-01-11 03:00:00,17387.67,17425.2,17366.58,17416.14
2023-01-11 04:00:00,17416.49,17425.42,17391.0,17408.39
2023-01-11 05:00:00,17407.98,17436.73,17397.27,17406.3
2023-01-11 06:00:00,17406.16,17442.47,17388.0,17437.29
2023-01-11 07:00:00,17436.89,17462.99,17426.07,17446.65
2023-01-11 08:00:00,17447.02,17451.38,17408.68,17447.6
2023-01-11 09:00:00,17447.95,17472.15,17439.7,17446.71
2023-01-11 10:00:00,17446.86,17459.0,17435.18,17441.24
2023-01-11 11:00:00,17441.24,17454.51,17427.86,17437.75
2023-01-11 12:00:00,17437.75,17437.75,17402.0,17418.56
2023-01-11 13:00:00,17418.56,17435.74,17383.48,17413.43
2023-01-11 14:00:00,17413.43,17435.87,17376.0,17413.97
2023-01-11 15:00:00,17413.97,17437.71,17315.6,17332.43
2023-01-11 16:00:00,17331.9,17368.37,17320.42,17347.62
2023-01-11 17:00:00,17347.79,17393.5,17342.51,17382.08
2023-01-11 18:00:00,17382.05,17571.7,17380.76,17487.09
2023-01-11 19:00:00,17486.44,17557.76,17468.57,17550.29
2023-01-11 20:00:00,17549.62,17581.75,17508.86,17550.57
2023-01-11 21:00:00,17550.57,17571.38,17529.39,17558.6
2023-01-11 22:00:00,17559.49,17597.0,17514.06,17556.41
2023-01-11 23:00:00,17556.41,18000.0,17550.87,17943.26
2023-01-12 00:00:00,17943.26,18297.37,17907.25,18264.1
2023-01-12 01:00:00,18264.1,18292.56,18140.58,18221.51
2023-01-12 02:00:00,18222.31,18385.71,18179.49,18207.54
2023-01-12 03:00:00,18206.85,18240.17,18196.83,18224.68
2023-01-12 04:00:00,18224.68,18232.5,18197.46,18215.66
2023-01-12 05:00:00,18215.74,18241.43,18075.19,18087.54
2023-01-12 06:00:00,18087.54,18164.19,18085.3,18147.77
2023-01-12 07:00:00,18147.25,18177.97,18117.3,18138.22
2023-01-12 08:00:00,18138.21,18152.17,18071.06,18151.52
2023-01-12 09:00:00,18151.52,18173.72,18129.31,18164.67
2023-01-12 10:00:00,18164.13,18218.0,18142.18,18185.6
2023-01-12 11:00:00,18185.6,18222.59,18163.57,18200.8
2023-01-12 12:00:00,18200.8,18279.86,18170.27,18268.94
2023-01-12 13:00:00,18269.59,18380.47,17892.05,18284.91
2023-01-12 14:00:00,18284.91,18356.58,17925.09,17998.56
2023-01-12 15:00:00,17997.63,18142.8,17988.01,18086.62
2023-01-12 16:00:00,18087.28,18144.0,18054.61,18134.55
2023-01-12 17:00:00,18134.55,18872.0,18105.56,18837.06
2023-01-12 18:00:00,18837.06,18988.0,18615.21,18796.93
